"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"203817_at",0.519582436743138,7.98954358794392,7.04285679739007,1.80750948979963e-10,1.70015761761102e-09,13.1067649055989
"203914_x_at",1.46484020800528,9.96470161405608,7.04273209080743,1.80861995458859e-10,1.70048432270454e-09,13.1061598230571
"214369_s_at",0.286149385213582,6.24245459371963,7.04232534598927,1.81224656036584e-10,1.70317545780818e-09,13.1041863044559
"204351_at",-2.16651662690676,8.89097220518692,-7.04099354413566,1.82417159917819e-10,1.71366002295479e-09,13.097724720132
"221597_s_at",-0.578787015376143,8.65230433970093,-7.03984371340545,1.83452974196919e-10,1.72266440119256e-09,13.0921463793082
"203892_at",-1.0576129203392,10.1304285848131,-7.03947136326713,1.83789649194038e-10,1.72509888500031e-09,13.0903400151528
"213843_x_at",-0.821789851617875,6.82356297804673,-7.03865743894841,1.84527722872054e-10,1.7312973678981e-09,13.0863915865589
"219584_at",0.736191215387404,8.1326558876729,7.03732070428952,1.85746259455201e-10,1.7419965906735e-09,13.0799073187287
"212382_at",1.04336736915377,8.22230115743925,7.03660557104291,1.86401426822448e-10,1.74740555064561e-09,13.0764385184631
"214541_s_at",0.248526412825123,6.54040487461682,7.03484304831527,1.88025943759462e-10,1.76189323161988e-09,13.0678898442947
"203735_x_at",0.552850092715693,8.70256969042056,7.0341539323163,1.88664907393249e-10,1.76713750796291e-09,13.0645476755954
"204510_at",-0.585298687398663,7.58871314571028,-7.03331074144909,1.89449658402648e-10,1.773742326969e-09,13.0604584184912
"203023_at",-0.534804312280085,6.75426724958878,-7.03201166753486,1.90665026772756e-10,1.78437160503037e-09,13.0541586021087
"213070_at",0.497255996864532,8.51387431275701,7.02873963182314,1.93760550855319e-10,1.81258033363101e-09,13.0382928831786
"218593_at",-0.579891028190711,7.16673340485981,-7.02614922577714,1.9624646706033e-10,1.83506505476515e-09,13.0257342491649
"202224_at",0.478065384281492,8.43036421490654,7.02510118623761,1.97261181829593e-10,1.84370848321165e-09,13.0206537018768
"210732_s_at",-0.749482876508797,6.29635467453271,-7.02502381529818,1.97336298185154e-10,1.84370848321165e-09,13.0202786444363
"218167_at",-0.460349446933146,9.0962316098785,-7.02469836872884,1.97652571528128e-10,1.84588945991671e-09,13.0187010513664
"222154_s_at",-0.600802700170302,10.4971507457103,-7.0242400054714,1.98098866554012e-10,1.84881268656948e-09,13.0164791944322
"219394_at",0.360821904000001,9.07223822302804,7.02420650757294,1.98131521587215e-10,1.84881268656948e-09,13.0163168197894
"212321_at",-0.445316991158339,8.05296551723364,-7.02401207510574,1.9832116708062e-10,1.8498076877595e-09,13.0153743513481
"209626_s_at",-0.725128686856439,7.17034918928972,-7.0232538754573,1.99062418334801e-10,1.85594471454158e-09,13.0116992385928
"215626_at",0.375994761189656,4.62955768461682,7.02026916970523,2.02007156660366e-10,1.88261207522498e-09,12.9972333338462
"209790_s_at",-0.556324228998945,7.18961878254206,-7.01990530780253,2.02369083095986e-10,1.88519660477754e-09,12.9954699690775
"217370_x_at",-0.443007124018649,8.45658178884112,-7.01916968245976,2.03102757878965e-10,1.89124059917132e-09,12.9919050505838
"210854_x_at",-0.710722561288882,7.30251923451402,-7.01884622672505,2.03426189012693e-10,1.89346105671255e-09,12.990337593753
"221665_s_at",-0.383988897503167,7.60020548951402,-7.01608616744865,2.0620686236794e-10,1.91854175955942e-09,12.9769635224635
"200776_s_at",-0.758880160472556,8.95177763851402,-7.01446636969909,2.0785624840249e-10,1.93308046041431e-09,12.9691155848797
"208632_at",0.375935572033427,7.94197903778505,7.01216478476719,2.10222366411152e-10,1.95362046728203e-09,12.9579655425627
"203401_at",-0.629855020579522,7.83980742239252,-7.01214755667188,2.10240177738289e-10,1.95362046728203e-09,12.9578820860934
"208756_at",-0.421634633674526,9.68383604616822,-7.0105423371989,2.11906311943756e-10,1.96828192957179e-09,12.9501064053485
"205047_s_at",-0.938470530039762,8.34136753542991,-7.00920121873311,2.1330834229989e-10,1.98047907977852e-09,12.9436105387874
"210768_x_at",-0.343624632625968,9.40202381818692,-7.00882877442786,2.13699329442303e-10,1.98328286462425e-09,12.9418066428603
"200944_s_at",-0.407406373571429,11.0206813611215,-7.0056958512797,2.17016444795871e-10,2.01322957509842e-09,12.9266340668913
"221472_at",0.377060862478888,9.95217864446729,7.00496352264041,2.17799150581137e-10,2.01964980124822e-09,12.923087804701
"211609_x_at",-0.439126553677692,10.3306055466449,-7.00188732829984,2.21117600952004e-10,2.04956884443157e-09,12.9081930126032
"206261_at",-0.393205491163618,7.31817879472897,-7.00096303226789,2.22124432216803e-10,2.05804520710479e-09,12.9037180917506
"204957_at",-0.572706004078817,8.07443767028037,-7.00062958855887,2.22488763862707e-10,2.06056405866695e-09,12.9021037993665
"213295_at",0.447092758730824,7.98399533741121,6.99995598932967,2.23226566534715e-10,2.06653825595889e-09,12.8988428086848
"220110_s_at",0.798532551271641,6.30469662899065,6.99893555427992,2.24348880217211e-10,2.07606565526583e-09,12.8939029597645
"201406_at",-0.431482631914146,12.8973087905607,-6.99810224354825,2.25269529846344e-10,2.08371977316982e-09,12.8898691655966
"212346_s_at",0.414037211023576,8.24258559862617,6.99727936816535,2.26182320765428e-10,2.0912948770191e-09,12.8858860622393
"217805_at",-0.573604815257918,6.96662633007477,-6.99710317313957,2.26378244088668e-10,2.09223824679710e-09,12.8850332183699
"215603_x_at",0.795566370600986,9.13154973236449,6.996667785606,2.2686310221756e-10,2.09585012716164e-09,12.882925829098
"209262_s_at",-0.534579184838494,9.37140669362617,-6.99654453667777,2.27000541839517e-10,2.09625075582675e-09,12.882329281051
"201202_at",-0.762075206236102,9.63884950233645,-6.99617802920172,2.27409735686612e-10,2.09915954445103e-09,12.880555339048
"202727_s_at",0.617223642248065,10.5448558984953,6.99533060317275,2.2835865817901e-10,2.10704595453536e-09,12.8764538245339
"202588_at",0.3542643595,8.42849177185981,6.99486126730175,2.28885892289248e-10,2.1110365636926e-09,12.8741823342933
"212510_at",0.730526708895497,9.86461179399065,6.99463611230551,2.29139250454354e-10,2.11249893168157e-09,12.8730926501532
"219773_at",-0.585764164252991,6.39780473020561,-6.99342627987586,2.30505389693116e-10,2.12421488773023e-09,12.8672376413604
"200006_at",-0.392639012037298,11.5030611918692,-6.991102549906,2.33151996638183e-10,2.14771638738679e-09,12.8559929687865
"201994_at",-0.359686900893736,11.8895213894393,-6.98974261182683,2.34714827466837e-10,2.16080343365889e-09,12.8494127954892
"218299_at",-0.479938299267417,8.04877611601869,-6.98969429302139,2.34770545462718e-10,2.16080343365889e-09,12.8491790097836
"218067_s_at",0.680127495627023,10.2688352384206,6.98961360881769,2.3486361424951e-10,2.16080343365889e-09,12.8487886286902
"207526_s_at",1.55703094380542,7.85859839816822,6.98905261977562,2.35511722704366e-10,2.16587194264193e-09,12.8460743955595
"216944_s_at",0.435202411733287,6.51064502080374,6.98895121841055,2.3562906011242e-10,2.16605707363245e-09,12.8455837940976
"218516_s_at",-0.364242702644265,7.24261726861682,-6.98859647307492,2.36040012144654e-10,2.16894003736879e-09,12.8438674814435
"221761_at",-0.586676731950739,9.04292201790654,-6.98781841352295,2.36943835835226e-10,2.17634768916584e-09,12.8401032239765
"213670_x_at",-0.491558213045391,8.74470029952336,-6.98772307401105,2.37054821231445e-10,2.17646995529472e-09,12.8396419815965
"202178_at",0.742547170121395,9.13443282008411,6.98407219256239,2.41343780549872e-10,2.21415288853413e-09,12.8219811876352
"222161_at",0.208846545926108,4.63859313794392,6.98399457049429,2.41435798024596e-10,2.21415288853413e-09,12.821605735918
"211972_x_at",-0.344280236650246,13.4626357308411,-6.98397649320114,2.41457232829419e-10,2.21415288853413e-09,12.8215182977265
"204959_at",1.00037630415623,7.92033469495327,6.98325973232419,2.42308638291999e-10,2.22104623079417e-09,12.818051460453
"209173_at",-1.47336517295567,10.6030325986355,-6.979935078759,2.46296860605799e-10,2.25667473062459e-09,12.8019724901644
"218251_at",0.750560213850459,10.4056703401963,6.97786458290525,2.48813373638447e-10,2.27879506978443e-09,12.791960441444
"201342_at",-0.318369310447924,9.41392221097196,-6.97664400809117,2.50308787629132e-10,2.29154918436316e-09,12.7860587788984
"205082_s_at",0.343207978222378,7.76863247937383,6.9715190264646,2.56685488443825e-10,2.34896211046972e-09,12.7612829769632
"37022_at",0.329888714044336,9.45986453184112,6.96888415350032,2.60026225927016e-10,2.37855681130201e-09,12.74854783535
"212471_at",-0.375816046361365,6.42800602937383,-6.96873263192232,2.60219642470673e-10,2.37934932013706e-09,12.7478155408815
"203642_s_at",0.601033000857144,7.41566395860748,6.96830567544542,2.60765416693018e-10,2.38336168177626e-09,12.7457521188824
"200913_at",-0.383275251123152,8.67162933060748,-6.96724126373494,2.62130982382432e-10,2.39396169280521e-09,12.7406081715849
"217523_at",0.8943310840848,7.8378375601215,6.96723422130565,2.62140040858264e-10,2.39396169280521e-09,12.7405741388599
"213226_at",-0.649062656879311,6.70034364706542,-6.96712308396553,2.62283034685941e-10,2.3942863014776e-09,12.7400370664595
"211548_s_at",1.74596827774666,8.79090961206542,6.96506106020454,2.64950168900473e-10,2.41764316691615e-09,12.730072902619
"206289_at",0.385131478317382,7.38304209008411,6.96395905295168,2.66386555569695e-10,2.42975506252948e-09,12.7247482130383
"204759_at",0.572474398093245,7.99927945635514,6.96288564764282,2.67793071927176e-10,2.44158470611836e-09,12.7195620295099
"218648_at",0.39122865821499,9.96921661335514,6.96165560568415,2.69413874669539e-10,2.45535761523981e-09,12.7136194247994
"220030_at",-0.523299770316679,4.83179614538318,-6.95613154506582,2.76813374563752e-10,2.52176305208671e-09,12.6869363775624
"216212_s_at",-0.481272531884237,8.44830443438318,-6.95575316267502,2.77327518171726e-10,2.52541442068679e-09,12.6851089592338
"206023_at",-1.40585883275897,6.84842856433645,-6.95491641658555,2.78467842322415e-10,2.53476263499607e-09,12.6810679825958
"218191_s_at",0.524396587213232,10.6462672963551,6.95480480361384,2.78620299772619e-10,2.5351147978086e-09,12.6805289735297
"208373_s_at",-0.55452377011119,7.22453431525234,-6.95424631103337,2.79384413213657e-10,2.54047280376893e-09,12.6778319119921
"217779_s_at",0.439848880248417,10.898373446972,6.95420779423252,2.79437187184744e-10,2.54047280376893e-09,12.6776459104386
"203564_at",-0.532919274667135,7.83868841556075,-6.95314795157763,2.808932131234e-10,2.55254040631255e-09,12.6725279759694
"201490_s_at",-0.730020896626672,8.03968467690654,-6.95307504039731,2.80993655104101e-10,2.55254040631255e-09,12.6721759019262
"207827_x_at",0.331015893504926,5.8316016782243,6.95082197398015,2.8411504969701e-10,2.57984337913548e-09,12.6612969703425
"220892_s_at",-0.558393729598171,6.78860962160748,-6.94999701541109,2.85266509355457e-10,2.58924384031269e-09,12.6573139932332
"214373_at",-0.58586751435468,7.2713145448785,-6.94748502207307,2.88801219148267e-10,2.62025959539122e-09,12.6451869628464
"209118_s_at",0.546020769946869,11.5323013698037,6.94697496255916,2.8952421831765e-10,2.62568984699245e-09,12.6427247767847
"212974_at",0.395574982256861,7.45780049171963,6.94689663745465,2.8963540115368e-10,2.62568984699245e-09,12.6423466878278
"208684_at",-0.425789136889514,11.0799021327103,-6.94616521858564,2.90675695606564e-10,2.63404901390853e-09,12.6388160796226
"204817_at",-0.467849044084096,7.42617792876636,-6.94414452218881,2.9356898671478e-10,2.65918606949814e-09,12.6290627782807
"219454_at",0.84500094969599,9.58622654707477,6.94228619646396,2.96254943046384e-10,2.68179542498371e-09,12.6200941471298
"207741_x_at",1.19959655419986,8.89815051903738,6.94225122707373,2.96305718992501e-10,2.68179542498371e-09,12.6199253870215
"205317_s_at",0.370592262775862,6.96099567970093,6.94096553515765,2.98178550189084e-10,2.69765027765464e-09,12.6137209427914
"202347_s_at",-0.570899227767065,8.6691863121028,-6.94068743556935,2.98585188685573e-10,2.6994159303802e-09,12.612378957837
"212539_at",-0.439110115374737,9.8418595544486,-6.94066638085651,2.9861599732474e-10,2.6994159303802e-09,12.6122773579908
"201222_s_at",-0.766824276549262,9.00407880095327,-6.93956811342613,3.00227424539794e-10,2.71288227940805e-09,12.6069778144768
"219353_at",0.474871717114004,6.45092047973832,6.93910110893157,3.00915239699117e-10,2.71799525181006e-09,12.6047244433972
"220196_at",-1.39425812448557,6.81258671137383,-6.93862485656001,3.01618281617746e-10,2.72324155967918e-09,12.6024265094898
"203103_s_at",-0.418567989425756,8.96848579973832,-6.93802720491293,3.02502833244168e-10,2.73012176313479e-09,12.5995429051887
"37408_at",0.380464650889515,9.31647716226168,6.93749496420459,3.03292734834492e-10,2.73614251429837e-09,12.596974981454
"202830_s_at",-0.30806362416045,8.25191012752336,-6.93691158548668,3.04160875908973e-10,2.7428639408659e-09,12.5941604165316
"202793_at",0.400226565616468,6.79718388713084,6.93201339697053,3.11547686803554e-10,2.80834025284935e-09,12.570532220788
"200635_s_at",-0.613515921338143,9.00130343239252,-6.93003655410812,3.14578945541399e-10,2.83451785018156e-09,12.5609980087228
"203762_s_at",0.28226344819986,6.95347451372897,6.92841893019382,3.17081084739281e-10,2.85590857366426e-09,12.5531970662253
"200989_at",-0.565568086958481,11.0753023337196,-6.92764757006577,3.18281149592496e-10,2.8655591338867e-09,12.5494774510397
"206726_at",0.632857001761435,7.14245453553271,6.92737294143461,3.18709494890383e-10,2.86825673450824e-09,12.548153188572
"202723_s_at",0.509940822782196,8.23748296728037,6.92709388410539,3.19145332149799e-10,2.87101955441823e-09,12.546807591487
"160020_at",-0.351561843865587,9.2616433338785,-6.92675497733427,3.19675436723273e-10,2.87462782748373e-09,12.5451734320638
"209506_s_at",0.551921971363125,8.40274344229907,6.92494686651392,3.22518373415618e-10,2.89902255539339e-09,12.5364555014754
"215617_at",0.36628444670162,4.71600462320561,6.92238496751835,3.26589401452715e-10,2.9344321099076e-09,12.52410462487
"210170_at",0.848508161539058,5.88552038246729,6.92164481793089,3.27774988482383e-10,2.9438976494772e-09,12.5205367015129
"211165_x_at",-0.532593929385996,7.27300030454206,-6.91929397517028,3.31568938658086e-10,2.97677302986226e-09,12.5092053335573
"202196_s_at",0.991680732475722,7.54981213924299,6.91617032834296,3.36677407232895e-10,3.02141871339935e-09,12.494151239012
"202077_at",-0.487405801670655,10.7085437187944,-6.91484150123598,3.38874139514607e-10,3.03990839404347e-09,12.487747886373
"209087_x_at",0.90058017455841,8.76247003383178,6.91332764831253,3.41394033343351e-10,3.06128098389935e-09,12.4804535084361
"203597_s_at",0.427242650387404,5.8205327131215,6.91321452886992,3.41583069927509e-10,3.06174398519497e-09,12.4799084762404
"201872_s_at",-0.608142336622801,8.02119528654206,-6.91198099450325,3.43651194225863e-10,3.0790428471793e-09,12.4739652828696
"215178_x_at",0.350943524467629,9.93003988600935,6.91129965378562,3.44798826838199e-10,3.088083705159e-09,12.4706827447743
"201861_s_at",0.524797224280086,9.67030547325234,6.91094437528759,3.45398752359227e-10,3.0922139006913e-09,12.4689711466387
"204375_at",-0.345207564653414,7.75696379359813,-6.90932990810765,3.48137990547383e-10,3.11548547926399e-09,12.4611936784529
"220942_x_at",-0.555123166426107,10.0416453247477,-6.90911984640531,3.484959754517e-10,3.11743710196316e-09,12.4601817873061
"216012_at",0.822639060388107,7.65216594258878,6.90783249106788,3.50697843426352e-10,3.13587481744358e-09,12.453980709202
"204284_at",0.874319356581632,8.74321151556075,6.90762537197341,3.51053379331899e-10,3.13779480611822e-09,12.4529830762609
"202961_s_at",-0.519518668490501,11.086213538271,-6.90735097431784,3.51524953439051e-10,3.14075001502902e-09,12.4516613996689
"213309_at",0.52587329221323,7.50586089843925,6.90692494676111,3.52258358035697e-10,3.14589725196513e-09,12.4496094155429
"209313_at",-0.419952824590077,9.69674918621495,-6.90685239248825,3.52383410712425e-10,3.14589725196513e-09,12.4492599589402
"222303_at",1.00719919006897,9.58313782352336,6.90599109221438,3.53871286204701e-10,3.15753512810548e-09,12.4451116269085
"202795_x_at",0.396629129749825,9.37213095417757,6.90593383620443,3.53970414666225e-10,3.15753512810548e-09,12.4448358684414
"214112_s_at",-0.363638309438073,8.88105138515888,-6.90301849764813,3.59054285144852e-10,3.20160329567136e-09,12.4307960763924
"221910_at",0.342763388398664,6.74272082345794,6.89845381761182,3.67159834046875e-10,3.27256903282661e-09,12.4088179291081
"217868_s_at",-0.308237597957777,10.3775126193832,-6.89662239828963,3.7046256725112e-10,3.29920117098801e-09,12.4000015419306
"203288_at",0.700221383108375,8.35933325474766,6.89655414063857,3.70586227910526e-10,3.29920117098801e-09,12.3996729695544
"213790_at",-0.881764368971499,6.8392917148972,-6.89655098002828,3.7059195489759e-10,3.29920117098801e-09,12.399657755331
